0.42469234164951036,Percent of Students with High Needs
0.19563554777289166,Percent of Students who are Economically Disadvantaged
0.09532466316440866,Percent of Students who are Asian
0.05177306447884304,Percent of Students who are Hispanic
0.04275271824196082,Percent of Students who are White
0.017251828568454804,Percent of students who are Male
0.010287294109999547,Average Salary
0.007211225249499833,Percent of Population over 25 whose highest level of education is an Associate's Degree
0.006690867007517857,Percent of Students with Disabilities
0.0053022713755550436,Average In-District Expenditures per Pupil
